Regulon,Size,NES,p.value,FDR,Sign
TIAM1_P,58,1.54,0.124,0.51,-
RAP1GAP2_P,44,1.54,0.124,0.51,-
PIK3CD_P,65,1.54,0.124,0.51,-
CLIC3_P,127,1.54,0.123,0.51,-
ZBTB7C_P,228,1.54,0.123,0.51,-
PHF10_P,183,1.55,0.122,0.509,-
KREMEN1_P,41,1.55,0.121,0.506,-
TCF7L2_P,38,1.55,0.121,0.506,-
CHMP1A_P,201,1.56,0.12,0.504,-
IMPA1_P,42,1.57,0.117,0.497,-
PPM1L_P,91,1.57,0.116,0.497,-
PCBD2_P,153,1.57,0.116,0.497,-
ESRRA_P,98,1.57,0.116,0.497,-
LIMK1_P,40,1.57,0.116,0.497,-
TSPAN8_P,60,1.58,0.115,0.497,-
ARHGAP32_P,73,1.58,0.115,0.497,-
ARHGAP12_P,25,1.58,0.115,0.497,-
ZNF654_P,28,1.58,0.114,0.497,-
USP9Y_P,72,1.59,0.113,0.497,-
FSTL3_P,113,1.59,0.113,0.497,-
ZFYVE9_P,61,1.59,0.112,0.497,-
SMARCA2_P,235,1.59,0.111,0.497,-
PLA2G4C_P,40,1.6,0.11,0.497,-
FOXO1_P,72,1.6,0.11,0.497,-
ZHX1_P,99,1.6,0.11,0.497,-
CLU_P,157,1.6,0.11,0.496,-
IDH2_P,73,1.61,0.108,0.494,-
ROCK1_P,57,1.61,0.108,0.494,-
FGF2_P,44,1.61,0.108,0.494,-
MN1_P,71,1.61,0.108,0.494,-
PKIA_P,152,1.61,0.107,0.493,-
GPHN_P,26,1.61,0.107,0.493,-
PLCD4_P,48,1.61,0.107,0.493,-
HOMEZ_P,51,1.61,0.107,0.493,-
LMCD1_P,409,1.61,0.106,0.493,-
CDS1_P,43,1.62,0.106,0.493,-
WWC1_P,178,1.62,0.106,0.493,-
ZFAND2B_P,128,1.62,0.106,0.493,-
RAB27A_P,33,1.62,0.105,0.493,-
ZDHHC21_P,64,1.62,0.105,0.493,-
RFX2_P,85,1.63,0.104,0.493,-
MUC1_P,191,1.63,0.103,0.493,-
PCBD1_P,182,1.63,0.103,0.493,-
CRTC1_P,200,1.63,0.103,0.493,-
FURIN_P,59,1.63,0.103,0.493,-
CASP9_P,34,1.63,0.103,0.493,-
RAB5B_P,53,1.63,0.103,0.493,-
CAPN3_P,63,1.63,0.102,0.493,-
RASAL2_P,56,1.64,0.102,0.493,-
TYRO3_P,102,1.64,0.101,0.493,-
EBF1_P,63,1.64,0.101,0.493,-
SCAP_P,97,1.65,0.0997,0.493,-
GPC3_P,55,1.65,0.0995,0.493,-
ECSIT_P,90,1.65,0.0989,0.493,-
SDHB_P,114,1.65,0.0986,0.493,-
MKNK2_P,45,1.66,0.0962,0.488,-
HMGN5_P,76,1.67,0.0957,0.487,-
PDGFRA_P,41,1.67,0.0955,0.487,-
ITGB3_P,40,1.67,0.0943,0.483,-
LRRFIP1_P,234,1.67,0.094,0.482,-
RFXANK_P,51,1.68,0.0939,0.482,-
PEBP1_P,102,1.68,0.0937,0.482,-
RASAL1_P,86,1.68,0.0936,0.482,-
TESC_P,269,1.68,0.0923,0.482,-
ZMYND11_P,47,1.69,0.0916,0.482,-
MAPK13_P,38,1.69,0.0914,0.482,-
PTPRD_P,27,1.69,0.0904,0.482,-
WDTC1_P,89,1.7,0.0893,0.48,-
DPYSL2_P,30,1.7,0.0892,0.48,-
CDC5L_P,42,1.7,0.0887,0.48,-
SHC1_P,68,1.7,0.0884,0.479,-
PLEKHG6_P,77,1.71,0.0879,0.477,-
RUNX1T1_P,89,1.71,0.0878,0.477,-
DNMT1_P,119,1.71,0.0875,0.477,-
TNS2_P,60,1.72,0.0862,0.474,-
ADGRG6_P,44,1.72,0.086,0.474,-
CYLD_P,67,1.72,0.0858,0.474,-
PPBP_P,48,1.72,0.0857,0.474,-
DUOX1_P,122,1.72,0.0854,0.474,-
CLDN4_P,47,1.72,0.085,0.474,-
ZNF185_P,194,1.73,0.084,0.474,-
HOMER2_P,54,1.73,0.0839,0.474,-
PRKAR2B_P,32,1.73,0.0831,0.474,-
RERG_P,39,1.73,0.0829,0.474,-
MSX2_P,103,1.74,0.0822,0.474,-
GPAT3_P,81,1.74,0.0818,0.474,-
RAB37_P,26,1.74,0.0817,0.474,-
PEG10_P,26,1.74,0.0815,0.474,-
TCEA2_P,310,1.74,0.0813,0.474,-
FAM120B_P,86,1.75,0.0809,0.474,-
NKIRAS1_P,65,1.75,0.0807,0.474,-
PPP1R1B_P,92,1.75,0.0807,0.474,-
MAP2K5_P,39,1.75,0.0806,0.474,-
TCEAL1_P,110,1.75,0.0804,0.474,-
CA8_P,56,1.75,0.0803,0.474,-
HPGDS_P,29,1.75,0.0803,0.474,-
ATP2A2_P,50,1.75,0.0797,0.474,-
KHDRBS3_P,277,1.75,0.0797,0.474,-
SPRY1_P,41,1.76,0.0788,0.474,-
GRHL3_P,155,1.76,0.0788,0.474,-
GAB1_P,124,1.76,0.0784,0.474,-
PRKAA2_P,90,1.76,0.0776,0.474,-
CEACAM6_P,84,1.77,0.0769,0.474,-
ELF2_P,34,1.77,0.0765,0.474,-
MEIS1_P,87,1.77,0.0761,0.474,-
CHKA_P,47,1.77,0.076,0.474,-
SARM1_P,63,1.78,0.0756,0.474,-
PIK3R1_P,41,1.78,0.0749,0.474,-
NDUFS4_P,58,1.78,0.0748,0.474,-
RRAS_P,84,1.78,0.0745,0.474,-
GIT1_P,101,1.79,0.0741,0.474,-
NR0B1_P,83,1.79,0.074,0.474,-
MAPK3_P,52,1.79,0.0737,0.474,-
VHL_P,48,1.79,0.0733,0.474,-
PDE5A_P,77,1.79,0.0732,0.474,-
ZNF581_P,90,1.79,0.0732,0.474,-
SH3GL1_P,41,1.79,0.0729,0.474,-
NACA_P,87,1.8,0.0725,0.474,-
RHOJ_P,38,1.8,0.072,0.474,-
PARK7_P,51,1.8,0.072,0.474,-
RPS14_P,159,1.8,0.0719,0.474,-
PLCB4_P,43,1.8,0.0718,0.474,-
KCTD1_P,163,1.8,0.0711,0.474,-
ADGRF1_P,62,1.81,0.071,0.474,-
C9_P,40,1.82,0.0694,0.474,-
LMO4_P,96,1.83,0.0679,0.474,-
DOCK1_P,40,1.84,0.0664,0.472,-
AFDN_P,64,1.84,0.0658,0.469,-
RAB25_P,115,1.84,0.0656,0.469,-
TRIM32_P,98,1.84,0.0655,0.469,-
LCORL_P,101,1.84,0.0653,0.469,-
SHISA5_P,33,1.84,0.0652,0.469,-
TAF7_P,101,1.85,0.0644,0.469,-
RAMP2_P,30,1.85,0.0644,0.469,-
MEIS2_P,59,1.85,0.0639,0.469,-
TGFBR3_P,56,1.85,0.0638,0.469,-
ACOT11_P,69,1.85,0.0637,0.469,-
SNX17_P,40,1.85,0.0637,0.469,-
PEX11A_P,47,1.86,0.0627,0.469,-
MRPL12_P,253,1.86,0.0625,0.469,-
CRTC3_P,123,1.86,0.0625,0.469,-
FOXF1_P,52,1.86,0.0624,0.469,-
CD34_P,26,1.86,0.0623,0.469,-
ITSN2_P,94,1.86,0.0622,0.469,-
LPAR1_P,32,1.87,0.0621,0.469,-
AKAP12_P,29,1.87,0.0618,0.469,-
PTGIS_P,37,1.87,0.0611,0.469,-
BCL2_P,101,1.88,0.0603,0.469,-
DUSP22_P,36,1.88,0.0594,0.469,-
ZHX2_P,37,1.89,0.0592,0.469,-
TERF2IP_P,68,1.89,0.059,0.469,-
CEACAM1_P,57,1.89,0.059,0.469,-
RBSN_P,64,1.89,0.0589,0.469,-
RGS3_P,57,1.89,0.0587,0.469,-
MAPK9_P,53,1.89,0.0586,0.469,-
SETD7_P,130,1.89,0.0584,0.469,-
USP6NL_P,77,1.9,0.058,0.469,-
EED_P,125,1.9,0.058,0.469,-
DDAH1_P,49,1.9,0.0576,0.469,-
PSD3_P,114,1.9,0.0573,0.469,-
NDUFA13_P,116,1.9,0.0572,0.469,-
PLPP3_P,79,1.9,0.0571,0.469,-
ANXA1_P,67,1.91,0.0565,0.469,-
RC3H1_P,69,1.91,0.0564,0.469,-
GTF2IRD2_P,119,1.91,0.0562,0.469,-
NDST1_P,111,1.91,0.0561,0.469,-
BCOR_P,75,1.91,0.0556,0.469,-
POU2F1_P,85,1.92,0.0554,0.469,-
STUB1_P,90,1.93,0.0538,0.469,-
HSBP1_P,144,1.93,0.0535,0.469,-
CALCOCO1_P,57,1.94,0.0525,0.469,-
PLCB1_P,37,1.94,0.0523,0.469,-
RNF10_P,255,1.94,0.0518,0.469,-
HDAC4_P,183,1.95,0.0517,0.469,-
ANK3_P,86,1.95,0.0512,0.469,-
PARD3_P,37,1.95,0.0508,0.469,-
SMOC2_P,36,1.96,0.05,0.469,-
LIMD1_P,45,1.97,0.049,0.463,-
BMP4_P,26,1.97,0.0486,0.461,-
IGF1_P,343,1.97,0.0485,0.461,-
SMPD1_P,91,1.98,0.0481,0.459,-
MAGI3_P,64,1.98,0.0477,0.458,-
CPS1_P,54,1.98,0.0475,0.458,-
RBM15B_P,303,2,0.0452,0.444,-
GPX1_P,78,2,0.0451,0.444,-
TEC_P,50,2.01,0.0447,0.444,-
PRDX3_P,142,2.01,0.044,0.444,-
PDE2A_P,48,2.02,0.0439,0.444,-
COL4A3BP_P,31,2.02,0.0438,0.444,-
KSR1_P,34,2.02,0.0437,0.444,-
TSC22D3_P,46,2.02,0.0432,0.444,-
UACA_P,37,2.02,0.0431,0.444,-
ITPR2_P,51,2.02,0.043,0.444,-
SARNP_P,62,2.03,0.0425,0.444,-
SIGIRR_P,82,2.04,0.0416,0.444,-
ARHGAP27_P,83,2.04,0.0413,0.444,-
RASSF5_P,68,2.04,0.0411,0.444,-
FHL5_P,195,2.04,0.0411,0.444,-
SRFBP1_P,104,2.04,0.0409,0.444,-
PTEN_P,62,2.05,0.0406,0.444,-
PPP1CB_P,58,2.05,0.0404,0.444,-
TRIM13_P,29,2.05,0.0403,0.444,-
WISP2_P,26,2.06,0.0396,0.444,-
ECM1_P,72,2.06,0.0394,0.444,-
ZNF71_P,45,2.06,0.0393,0.444,-
PPP1R12B_P,85,2.06,0.0392,0.444,-
RPN1_P,30,2.07,0.0386,0.444,-
AES_P,82,2.08,0.0377,0.444,-
CRABP1_P,30,2.08,0.0377,0.444,-
CTNNAL1_P,59,2.08,0.0376,0.444,-
MITF_P,162,2.09,0.0366,0.444,-
RAPGEF2_P,82,2.09,0.0365,0.444,-
ACKR1_P,51,2.09,0.0363,0.444,-
RIPK3_P,63,2.1,0.0358,0.444,-
PBX1_P,183,2.1,0.0357,0.444,-
WWOX_P,68,2.1,0.0357,0.444,-
SORBS1_P,55,2.1,0.0357,0.444,-
UBA3_P,271,2.1,0.0355,0.444,-
ROR1_P,33,2.1,0.0355,0.444,-
CBX7_P,447,2.1,0.0354,0.444,-
ZSCAN18_P,39,2.1,0.0354,0.444,-
MCF2L_P,113,2.12,0.0341,0.444,-
CRY2_P,127,2.12,0.0339,0.444,-
ANXA9_P,88,2.12,0.0337,0.444,-
MACC1_P,470,2.13,0.0334,0.444,-
ELF1_P,34,2.13,0.0333,0.444,-
GNG7_P,79,2.14,0.0325,0.444,-
TBX3_P,94,2.14,0.0321,0.444,-
CRADD_P,53,2.15,0.0318,0.444,-
HINT1_P,37,2.15,0.0312,0.444,-
RHBDL2_P,52,2.16,0.0312,0.444,-
SMARCD3_P,376,2.16,0.0305,0.444,-
PDE4D_P,49,2.17,0.0301,0.444,-
SRI_P,36,2.17,0.0298,0.444,-
MRRF_P,67,2.18,0.0296,0.444,-
AGT_P,39,2.18,0.0295,0.444,-
PRKCE_P,66,2.18,0.0292,0.444,-
C1QBP_P,114,2.19,0.0288,0.444,-
ERBB3_P,55,2.19,0.0286,0.444,-
TMF1_P,111,2.19,0.0285,0.444,-
MGST2_P,79,2.19,0.0285,0.444,-
ERBB2_P,47,2.2,0.0278,0.444,-
TNIK_P,61,2.21,0.0268,0.444,-
SERGEF_P,49,2.22,0.0265,0.444,-
LRP1_P,51,2.22,0.0263,0.444,-
NFIC_P,79,2.22,0.0262,0.444,-
NCOA2_P,116,2.22,0.0262,0.444,-
TDRD3_P,181,2.23,0.0259,0.444,-
MGST3_P,30,2.24,0.025,0.443,-
APBB1_P,114,2.24,0.0249,0.443,-
PLEKHG1_P,102,2.25,0.0245,0.443,-
CAND2_P,223,2.26,0.0237,0.443,-
MPP7_P,62,2.27,0.0233,0.443,-
HDAC5_P,256,2.27,0.0232,0.443,-
VPS36_P,129,2.27,0.0231,0.443,-
ACVR2A_P,75,2.29,0.0218,0.441,-
IKZF2_P,141,2.29,0.0218,0.441,-
PTN_P,70,2.3,0.0215,0.441,-
ERBB4_P,53,2.3,0.0213,0.441,-
TSPAN6_P,110,2.3,0.0212,0.441,-
CUL3_P,41,2.31,0.0208,0.441,-
DNAJA1_P,58,2.31,0.0207,0.441,-
PDE3A_P,48,2.32,0.0203,0.441,-
RGS10_P,52,2.33,0.0196,0.441,-
SSBP2_P,161,2.34,0.0193,0.441,-
CAMLG_P,80,2.34,0.0193,0.441,-
CDKN1B_P,79,2.35,0.0189,0.441,-
PRDX2_P,52,2.35,0.0186,0.441,-
CHRDL1_P,36,2.35,0.0186,0.441,-
GULP1_P,73,2.38,0.0171,0.44,-
HDAC6_P,76,2.39,0.0168,0.44,-
RBPMS_P,298,2.39,0.0167,0.44,-
ASAP3_P,52,2.42,0.0154,0.42,-
RGN_P,44,2.43,0.0151,0.415,-
ABCA1_P,39,2.43,0.015,0.415,-
TBC1D24_P,29,2.44,0.0149,0.415,-
PDK4_P,25,2.44,0.0149,0.415,-
ARHGAP10_P,89,2.44,0.0148,0.415,-
CHL1_P,65,2.45,0.0145,0.415,-
NRIP2_P,354,2.45,0.0142,0.415,-
PLXNA2_P,71,2.45,0.0142,0.415,-
RAP1B_P,65,2.46,0.0141,0.415,-
EHF_P,116,2.46,0.014,0.415,-
ARHGAP6_P,47,2.47,0.0137,0.415,-
NFIA_P,59,2.47,0.0136,0.415,-
ELN_P,66,2.47,0.0136,0.415,-
TLR5_P,124,2.47,0.0135,0.415,-
TFAM_P,104,2.48,0.0133,0.415,-
ZC3HAV1_P,71,2.48,0.0133,0.415,-
MAP2K6_P,63,2.48,0.0132,0.415,-
ABLIM3_P,244,2.48,0.0131,0.415,-
FRY_P,363,2.48,0.013,0.415,-
PREX2_P,31,2.49,0.0126,0.415,-
PITX1_P,125,2.5,0.0125,0.415,-
PRKG1_P,76,2.5,0.0124,0.415,-
NUDT4_P,53,2.5,0.0123,0.415,-
PRKAR1A_P,32,2.52,0.0119,0.415,-
SMPD2_P,63,2.52,0.0119,0.415,-
FAM175A_P,41,2.52,0.0117,0.415,-
MAPKAPK3_P,116,2.52,0.0116,0.415,-
TCEA3_P,330,2.57,0.0102,0.415,-
PIK3C2B_P,43,2.6,0.00943,0.415,-
NFIX_P,73,2.61,0.00914,0.415,-
TRIP10_P,54,2.64,0.00836,0.415,-
FHIT_P,93,2.64,0.00818,0.415,-
GFRA1_P,47,2.65,0.00795,0.415,-
CRYM_P,291,2.67,0.00766,0.415,-
PTRF_P,415,2.68,0.00746,0.415,-
MGLL_P,108,2.68,0.00732,0.415,-
ANK2_P,69,2.73,0.00625,0.395,-
MUL1_P,80,2.85,0.00435,0.342,-
GKAP1_P,113,2.87,0.00416,0.342,-
STK39_P,58,2.88,0.00399,0.342,-
NDN_P,28,2.89,0.0039,0.342,-
PBRM1_P,72,2.91,0.00363,0.342,-
PAX9_P,123,2.92,0.00353,0.342,-
F10_P,39,2.93,0.00334,0.342,-
DEPTOR_P,56,2.95,0.00319,0.342,-
CNTFR_P,35,2.96,0.00303,0.342,-
SH3BP5_P,52,2.97,0.00297,0.342,-
SLC44A2_P,55,2.98,0.00286,0.342,-
RAP1A_P,120,3.02,0.00254,0.342,-
CAPN5_P,70,3.03,0.00242,0.342,-
ADIPOQ_P,45,3.04,0.00237,0.342,-
ACAD8_P,169,3.05,0.00232,0.342,-
PDCD4_P,59,3.05,0.00228,0.342,-
GREM2_P,57,3.08,0.00204,0.342,-
TRAK1_P,190,3.12,0.00184,0.342,-
HPGD_P,67,3.13,0.00175,0.342,-
TNXB_P,49,3.14,0.00172,0.342,-
NDRG2_P,157,3.17,0.00151,0.342,-
MAGI1_P,89,3.19,0.00141,0.342,-
AGFG2_P,76,3.21,0.00133,0.342,-
